,timestamp,demand,grid1-load,grid1-loss,grid1-temp,grid2-load,grid2-loss,grid2_1-temp,grid2_2-temp,grid3-load,grid3-loss,grid3-temp,has incorrect data
12348,2019-04-29 12:00:00,259.9273079109,286.753,12.464,289.25,158.44,10.9601,287.749267578125,289.614349365234,10.5411,1.00272,283.939086914063,False
12349,2019-04-29 13:00:00,257.90186097220004,289.695,12.6615,289.05,157.917,10.8828,287.14892578125,289.32366943359403,10.5549,1.00285,284.217529296875,False
12350,2019-04-29 14:00:00,260.5216189875,305.753,13.7413,288.85,158.968,10.9745,286.924560546875,288.92657470703097,10.1674,0.998978,283.394866943359,False
12351,2019-04-29 15:00:00,254.06412356150003,308.867,13.9441,288.75,158.085,10.8993,285.835205078125,288.152740478516,10.4058,1.00209,282.039764404297,False
12352,2019-04-29 16:00:00,247.2534917113,301.759,13.4959,287.55,156.903,10.7879,284.95263671875,286.526000976563,10.2734,1.00003,281.251190185547,False
12353,2019-04-29 17:00:00,248.8919975094,295.999,13.109000000000002,286.45,156.74200000000002,10.7371,284.102783203125,285.857788085938,10.6209,1.0035100000000001,280.743865966797,False
12354,2019-04-29 18:00:00,262.3525105711,300.08,13.4385,285.35,157.119,10.7105,284.174560546875,284.67352294921903,10.4134,1.0014399999999999,280.620483398438,False
12355,2019-04-29 19:00:00,269.2946073486,297.017,13.2316,284.85,159.235,10.8635,282.728515625,283.179901123047,10.5216,1.0024899999999999,280.318756103516,False
12356,2019-04-29 20:00:00,259.90072841669996,287.046,12.6032,284.35,158.264,10.7821,281.565673828125,282.088134765625,10.8212,1.0062200000000001,280.13177490234403,False
12357,2019-04-29 21:00:00,235.46909654990003,260.907,11.0017,283.85,155.297,10.4967,281.06298828125,281.49151611328097,9.8303,0.995793,279.983367919922,False
12358,2019-04-29 22:00:00,208.53184687189997,236.25799999999998,9.6317,283.55,151.524,10.1676,280.507080078125,280.880004882813,9.0604,0.990576,279.753692626953,False
12359,2019-04-29 23:00:00,194.9137834443,222.11900000000003,8.894630000000001,283.35,148.049,9.9175,279.872314453125,280.389862060547,8.8896,0.9884299999999999,279.575561523438,False
12360,2019-04-30 00:00:00,191.40010283680002,215.72299999999998,8.57265,282.35,146.64600000000002,9.60971,280.215087890625,280.344970703125,8.5838,0.9854229999999999,279.68017578125,False
12361,2019-04-30 01:00:00,192.8947434843,214.27700000000002,8.50031,282.05,145.754,9.44323,279.8154296875,280.054107666016,8.4414,0.9847299999999999,279.376922607422,False
12362,2019-04-30 02:00:00,196.6586345605,215.39700000000002,8.552710000000001,281.75,145.44899999999998,9.42338,279.447998046875,279.889678955078,8.6454,0.986168,279.043853759766,False
12363,2019-04-30 03:00:00,206.4402430318,213.77200000000002,8.46096,281.35,145.94899999999998,9.55429,279.13525390625,279.70184326171903,8.8216,0.9875649999999999,278.857757568359,False
12364,2019-04-30 04:00:00,242.6828821993,255.637,10.6664,281.65,152.69299999999998,10.3785,278.86376953125,279.768890380859,9.6829,0.9952979999999999,278.846221923828,False
12365,2019-04-30 05:00:00,295.9895551463,304.207,13.7013,281.95,161.15,11.1889,278.828369140625,280.168182373047,11.0065,1.00834,278.9921875,False
12366,2019-04-30 06:00:00,306.4599664397,315.64799999999997,14.4455,282.25,165.483,11.5813,279.692138671875,280.54998779296903,11.4713,1.01331,279.320953369141,False
12367,2019-04-30 07:00:00,295.4837640907,315.295,14.3764,283.05,165.27700000000002,11.5842,280.1826171875,281.11090087890597,11.3336,1.0116,280.095581054688,False
12368,2019-04-30 08:00:00,287.8419105496,313.38,14.2427,283.85,163.832,11.4507,281.28369140625,281.685272216797,11.1925,1.01108,280.93634033203097,False
12369,2019-04-30 09:00:00,280.1882523076,308.27,13.8574,284.65,162.721,11.2943,282.33837890625,282.346038818359,11.2155,1.01136,281.857177734375,False
12370,2019-04-30 10:00:00,273.2019454852,309.585,13.9751,285.15,161.312,11.1557,283.63134765625,282.996429443359,10.968,1.00796,283.33526611328097,False
12371,2019-04-30 11:00:00,267.3113279738,310.70599999999996,14.0819,285.65,162.44,11.2188,284.0,283.261596679688,11.3048,1.01124,283.156585693359,False
12372,2019-04-30 12:00:00,262.8135820634,311.909,14.1278,286.05,166.113,11.609000000000002,284.73095703125,285.921051025391,11.219000000000001,1.0107700000000002,284.646728515625,False
12373,2019-04-30 13:00:00,265.1193850737,315.55,14.3947,285.15,166.71900000000002,11.6661,284.499755859375,286.877685546875,11.0873,1.00904,285.205352783203,False
12374,2019-04-30 14:00:00,272.4889407578,324.353,15.0357,284.25,167.49400000000003,11.738,284.15869140625,286.992523193359,11.2605,1.0110299999999999,283.56475830078097,False
12375,2019-04-30 15:00:00,266.88827049599996,316.69,14.552999999999999,283.35,166.795,11.6826,283.29345703125,286.08172607421903,11.2893,1.0112299999999999,281.957122802734,False
12376,2019-04-30 16:00:00,263.3552230876,315.322,14.4508,282.85,165.24099999999999,11.509,281.94384765625,284.132781982422,10.9626,1.00796,280.50762939453097,False
12377,2019-04-30 17:00:00,266.0660240204,317.769,14.6351,282.35,163.168,11.2701,280.319091796875,282.71875,11.0771,1.0092299999999998,279.53204345703097,False
12378,2019-04-30 18:00:00,275.85446898,314.233,14.3964,281.75,167.08599999999998,11.6188,279.2197265625,280.37835693359403,11.0177,1.0083799999999998,278.338958740234,False
12379,2019-04-30 19:00:00,280.04561697599996,306.722,13.9198,281.25,162.796,11.2391,278.690185546875,279.616790771484,10.9657,1.00825,277.478149414063,False
12380,2019-04-30 20:00:00,271.3657679069,292.45099999999996,12.9707,280.75,162.486,11.1938,278.242919921875,278.91162109375,10.9866,1.0087,276.49456787109403,False
12381,2019-04-30 21:00:00,249.95090634459999,270.883,11.607000000000001,280.15,157.615,10.4285,277.8515625,278.360473632813,10.4143,1.00417,275.900390625,False
12382,2019-04-30 22:00:00,220.1257418134,251.74099999999999,10.5732,279.95,154.309,10.0765,277.35888671875,277.818603515625,10.0397,1.01403,275.819000244141,False
12383,2019-04-30 23:00:00,205.86617440540002,238.40900000000002,9.82822,279.65,151.572,9.86238,276.73681640625,277.294769287109,9.5227,1.0074,275.78204345703097,False
12384,2019-05-01 00:00:00,195.9169239761,231.74400000000003,9.47035,278.55,147.001,9.49963,276.62255859375,277.189117431641,9.2209,1.00345,275.896850585938,False
12385,2019-05-01 01:00:00,198.5954202961,228.19099999999997,9.28016,278.75,144.666,9.299560000000001,275.99755859375,276.571197509766,9.3481,1.00559,276.009185791016,False
12386,2019-05-01 02:00:00,196.6310128218,227.745,9.26416,278.95,143.762,9.25232,275.685546875,276.127563476563,9.3083,1.00514,276.025360107422,False
12387,2019-05-01 03:00:00,195.22766708150002,226.00900000000001,9.14062,279.15,141.684,9.07663,275.293701171875,275.733489990234,9.3447,1.00483,276.012939453125,False
12388,2019-05-01 04:00:00,200.27081261689997,237.775,9.757430000000001,279.45,143.548,9.208210000000001,275.092529296875,275.48895263671903,9.7146,1.00905,276.087738037109,False
12389,2019-05-01 05:00:00,229.10380647169998,253.877,10.6286,279.75,146.812,9.46514,275.0166015625,275.620147705078,10.2431,1.0149700000000001,276.328338623047,False
